HHKEY,ZIP_CODE,Num_Purchases,TotalSpend,Credit Card User,Average_Spend,PC_CALC20,PSWEATERS,PKNIT_TOPS,PKNIT_DRES,PBLOUSES,PJACKETS,PCAR_PNTS,PCAS_PNTS,PSHIRTS,PDRESSES,PSUITS,POUTERWEAR,PJEWELRY,PFASHION,PLEGWEAR,Pother,PROMOS,DaysonFile,BeteenPurchases,MARKDOWN,COUPONS,STORES,WEB,MAILED,RESPONDED,RESPONSERATE,DiversitySpend,Perc_Returns,RESP
9960000003263,21776,17,2256.1,Yes,132.71,16,0.17,0.03,0,0.06,0.21,0.02,0.04,0.18,0.11,0,0,0,0.005696,0.01,0.164304,22,640,37.64,0.11,2,4,0,11,6,54.55,12.9,0.16,0
9960000003264,21793,9,885.17,Yes,98.35,11,0.22,0.01,0,0.15,0.15,0,0,0.04,0.11,0.12,0,0,0,0,0.2,18,242,26.88,0.28,2,3,1,5,3,60,13.31,0.17,0
9960000003265,21784,9,407.8,Yes,45.31,11,0.05,0,0.1,0.07,0,0,0.11,0.08,0,0,0,0,0.13,0.01,0.45,18,672,74.66,0.11,0,5,0,8,2,25,5.9,0.69,0
9960000003266,21701,1,136.99,No,136.99,11,0,0.1,0,0.42,0,0.46,0,0,0,0,0,0,0,0,0.02,3,115,115,0,0,1,0,0,0,0,40.94,0,0
9960000003267,21771,10,1768.35,Yes,176.83,11,0.22,0.008447,0.28,0.07,0.07,0.04,0.09,0.04,0,0,0,0.01,0.07,0,0.101553,27,700,70,0.22,5,3,0,11,5,45.45,16.22,0.05,0
9960000003268,21771,7,1350.14,Yes,192.87,11,0.04,0.02,0.01,0.12,0.28,0.07,0.07,0.07,0.08,0.06,0.09,0,0.03,0,0.06,15,662,94.57,0.22,2,3,0,7,4,57.14,19.81,0,0
9960000003269,21703,2,57.49,No,28.74,11,0.34,0,0,0.05,0,0,0.59,0,0,0,0,0,0,0.005044,0.014956,8,401,200.5,0.46,1,2,0,1,0,0,47.38,0,0
9960000003270,21787,1,121,Yes,121,17,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0.09,0.01,22,637,637,0.02,0,1,0,9,1,11.11,82.13,0,0
9960000003271,21794,4,283.89,No,70.97,16,0.24,0.13,0.04,0,0,0,0.32,0.2,0,0,0,0,0,0.05,0.02,4,332,83,0.11,0,4,0,1,0,0,22.76,0,0
9960000003272,21784,3,287.24,No,95.74,16,0.27,0.1,0.08,0.05,0,0,0.3,0.06,0.09,0,0,0.01,0,0,0.04,4,440,146.66,0.23,0,5,0,1,0,0,20.69,0,1
9960000003273,21784,4,424.44,No,106.11,11,0.04,0,0,0.04,0,0,0,0,0.17,0.67,0,0.01,0.03,0,0.04,1,159,39.75,0.3,0,1,0,0,0,0,49.05,0,0
9960000003274,21771,6,175.94,Yes,29.32,11,0.17,0,0,0.32,0.3,0.19,0,0,0,0,0,0,0,0,0.02,7,471,78.5,0.22,0,4,0,2,1,50,26.91,0,0
9960000003275,21784,2,120,No,60,16,0.32,0,0,0,0,0.49,0,0,0,0,0,0.18,0,0,0.01,0,581,290.5,0.07,0,3,0,0,0,0,62.27,0,0
9960000003276,21875,5,570.19,Yes,114.03,11,0.26,0.02,0,0.04,0.11,0.11,0,0.08,0.15,0,0,0.02,0,0.04,0.17,28,676,135.2,0.28,3,1,0,9,3,33.33,13.55,0.13,0
9960000003277,21811,6,240.41,No,40.06,11,0.08,0,0,0.2,0,0,0.05,0,0.55,0,0,0,0.1,0,0.02,3,529,88.16,0.35,0,3,0,1,0,0,36.9,0,0
9960000003278,21826,2,141,No,70.5,16,0,0,0,0.31,0,0,0.68,0,0,0,0,0,0,0,0.01,2,140,70,0,0,2,0,0,0,0,57.06,0,0
9960000003279,21804,1,101,No,101,11,0.53,0,0,0,0,0,0,0.46,0,0,0,0,0,0,0.01,13,581,581,0.19,0,1,0,3,0,0,50.31,0,0
9960000003280,21801,2,132,No,66,11,0,0,0,0.43,0,0,0.22,0,0,0,0,0,0.11,0.22,0.02,17,369,184.5,0.19,1,1,0,6,1,16.67,30.62,0,0
9960000003281,21801,4,476.99,No,119.24,11,0,0,0,0.21,0.45,0.12,0,0.1,0.1,0,0,0,0,0,0.02,14,327,81.75,0.04,0,1,0,4,1,25,47.83,0,0
9960000003282,21853,1,103.98,No,103.98,11,0,0,0,0.33,0,0,0,0.56,0,0,0,0,0.09,0,0.02,5,566,566,0,0,1,0,0,0,0,76.63,0,0
9960000003283,21804,1,70.48,No,70.48,11,0,0,0.14,0.29,0,0,0,0,0,0,0,0,0,0,0.57,5,250,250,0.16,0,1,0,0,0,0,11.08,0,0
9960000003284,21863,12,1608.48,No,134.04,11,0.29,0,0.01,0.13,0.31,0.07,0.03,0.04,0.04,0,0,0,0.01,0,0.07,23,556,46.33,0.06,1,2,0,9,4,44.44,26.1,0.03,1
9960000003285,21804,3,104.97,No,34.99,11,0.18,0,0,0,0.4,0,0,0,0.41,0,0,0,0,0,0.01,6,396,132,0.33,0,2,0,0,0,0,36.6,0,0
9960000003286,21804,5,89.47,No,17.89,11,0.13,0,0,0.11,0,0,0,0.11,0.63,0,0,0,0,0,0.02,4,362,72.4,0.38,0,1,0,0,0,0,45,0,0
9960000003287,21804,4,142.99,Yes,35.74,11,0,0,0,0,0.48,0,0.24,0,0,0,0,0,0,0.14,0.14,17,593,148.25,0.02,0,2,0,6,0,0,31.68,0.13,1
9960000003288,21801,2,189.49,No,94.74,11,0,0,0,0,0,0,0,0,0.26,0,0.73,0,0,0,0.01,18,524,262,0.47,0,1,0,6,1,16.67,61.15,0,0
9960000003289,21863,4,353.66,No,88.41,11,0.05,0,0,0.03,0.58,0,0,0.29,0,0,0,0,0.02,0,0.03,11,661,165.25,0.04,0,2,0,6,1,16.67,61.09,0,0
9960000003290,21801,5,531.69,Yes,106.33,11,0.04,0.07,0,0.04,0.38,0,0.03,0.13,0.11,0,0,0,0,0,0.2,17,672,134.4,0.1,0,1,0,7,2,28.57,20.67,0.18,0
9960000003291,21801,2,131.5,No,65.75,11,0.72,0,0,0,0,0,0,0.12,0,0,0,0,0.15,0,0.01,6,655,327.5,0.47,0,1,0,2,0,0,56.53,0,0
9960000003292,21850,6,204.03,No,34,11,0.3,0.09,0.04,0,0.14,0,0.25,0.09,0,0,0,0,0.05,0,0.04,17,299,49.83,0.31,0,2,0,4,0,0,20.44,0,0
9960000003293,21850,5,226.42,No,45.28,17,0.79,0,0,0.07,0,0.13,0,0,0,0,0,0,0,0,0.01,2,660,132,0.21,0,3,0,2,0,0,65.76,0,1
9960000003294,21804,2,43.5,No,21.75,11,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,22,293,146.5,0.36,0,1,0,7,0,0,40.92,0.56,0
9960000003295,21863,2,153.99,No,76.99,16,0,0.26,0,0.11,0,0,0.53,0,0,0,0,0,0,0,0.1,6,92,46,0.33,0,2,0,1,0,0,36.54,0.09,0
9960000003296,21804,5,435.98,Yes,87.19,11,0.07,0,0,0.06,0.33,0.23,0,0,0.12,0,0,0.01,0.03,0.009049,0.140951,21,588,117.6,0.14,4,1,1,10,2,20,26.56,0.13,1
9960000003297,21871,16,1514.69,Yes,94.66,11,0.18,0.03,0.005411,0.16,0.14,0.12,0.008764,0,0.08,0,0,0.002837,0.01,0.00619,0.256798,26,621,38.81,0.26,6,6,0,10,6,60,10.63,0.27,1
9960000003298,21804,16,1158.16,Yes,72.38,11,0.33,0.03,0.03,0.09,0.14,0.09,0.03,0.1,0,0,0,0.005818,0.01,0.004732,0.13945,25,676,42.25,0.28,6,3,0,10,9,90,17.18,0.11,0
9960000003299,21801,3,556.44,No,185.48,11,0.02,0.04,0,0.02,0.35,0.39,0,0.04,0,0,0,0,0.12,0,0.02,1,645,215,0.21,0,2,0,0,0,0,29.98,0,0
9960000003300,21826,6,542.66,Yes,90.44,11,0.39,0.03,0,0,0.1,0,0.05,0.03,0.26,0,0,0,0.06,0,0.08,21,677,112.83,0.32,1,2,0,8,4,50,24.95,0.03,0
9960000003301,21875,9,401.24,Yes,44.58,11,0,0.04,0.38,0.18,0,0.01,0,0.16,0.04,0,0,0.01,0.004985,0.13,0.045015,23,692,76.88,0.28,1,2,0,9,1,11.11,26.31,0,0
9960000003302,21811,3,394.7,No,131.56,11,0,0.03,0.09,0.23,0.4,0.1,0,0.12,0,0,0,0,0,0,0.03,18,491,163.66,0.12,0,2,0,4,0,0,43.68,0,0
9960000003303,21863,19,3287,Yes,173,16,0.19,0.009487,0.01,0.05,0.33,0.03,0.06,0.2,0.03,0,0,0.01,0.008594,0,0.071919,26,676,35.57,0.1,6,3,0,10,7,70,20.92,0.02,1
9960000003304,21869,7,697.94,No,99.7,11,0.09,0.003582,0.05,0.1,0.08,0,0,0.31,0.21,0,0,0.06,0.06,0,0.036418,21,386,55.14,0.17,0,2,0,6,1,16.67,19.14,0,1
9960000003305,21801,2,256,No,128,11,0,0,0,0.15,0.38,0.46,0,0,0,0,0,0,0,0,0.01,7,175,87.5,0,0,1,0,1,0,0,110.37,0,0
9960000003306,21804,8,2397.27,No,299.65,16,0.1,0.01,0.08,0.09,0.3,0.05,0.07,0.15,0.1,0,0,0,0.00584,0.006257,0.037903,18,474,59.25,0.08,1,3,0,10,3,30,17.14,0,0
9960000003307,21822,1,184.49,No,184.49,11,0.13,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0.01,14,289,289,0.2,0,1,0,4,0,0,104.97,0,0
9960000003308,21811,2,105.98,No,52.99,11,0.23,0.16,0,0,0,0.6,0,0,0,0,0,0,0,0,0.01,17,418,209,0,0,2,0,8,1,12.5,44.59,0,0
9960000003309,21804,8,898.38,Yes,112.29,11,0.08,0.02,0,0.07,0.46,0.21,0.009461,0.06,0,0,0,0,0.06,0,0.030539,28,677,84.62,0.3,3,2,0,9,4,44.44,28.22,0,1
9960000003310,21803,5,822.45,No,164.49,16,0.06,0,0.11,0.07,0.39,0,0.07,0.19,0.09,0,0,0,0,0,0.02,15,537,107.4,0.05,1,3,0,6,2,33.33,26.07,0,1
9960000003311,21849,5,209.94,No,41.98,11,0.41,0.2,0,0.07,0,0,0.14,0.04,0,0,0,0.02,0.09,0,0.03,14,632,126.4,0.19,0,4,0,2,0,0,25.32,0,0
9960000003312,21802,2,265.8,Yes,132.9,11,0.64,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0.01,10,356,178,0.16,0,1,0,4,0,0,54.48,0,0
9960000003313,21851,26,2188.83,Yes,84.18,11,0.09,0.02,0.04,0.1,0.14,0.1,0.03,0.05,0.1,0,0,0,0.001837,0.005009,0.323154,21,701,26.96,0.31,6,8,0,9,7,77.78,7.37,0.36,1
9960000003314,21871,13,871.84,No,67.06,16,0.18,0.05,0.08,0.08,0.1,0.08,0.1,0.04,0.1,0,0,0,0.02,0,0.17,21,661,50.84,0.22,0,2,0,9,2,22.22,10.59,0.14,0
9960000003315,21801,5,450.99,No,90.19,11,0.22,0,0.04,0,0.42,0,0,0.23,0,0,0,0,0.02,0,0.07,20,581,116.2,0.16,0,1,0,7,0,0,31,0.04,0
9960000003316,21837,5,472.2,No,94.44,11,0.42,0,0.06,0.13,0.12,0,0,0.25,0,0,0,0,0,0,0.02,22,530,106,0.15,1,3,0,10,5,50,28.1,0,0
9960000003317,21804,9,515.44,Yes,57.27,16,0.14,0,0,0.04,0.2,0.11,0,0,0.06,0,0,0,0.05,0.01,0.39,9,650,72.22,0.19,1,4,0,3,0,0,9.97,0.55,0
9960000003318,21804,3,489.89,Yes,163.29,16,0.37,0,0,0.28,0,0,0.23,0,0,0,0,0.01,0.05,0.04,0.02,12,637,212.33,0.27,0,3,1,3,0,0,27.84,0,0
9960000003319,21853,11,565.06,No,51.36,11,0.17,0.04,0.1,0.45,0.05,0,0.06,0,0,0,0,0.006902,0,0.02,0.103098,14,323,29.36,0.36,0,2,0,4,1,25,25.48,0.07,1
9960000003320,21853,3,289.98,No,96.66,16,0.71,0.07,0,0.12,0,0,0,0,0,0,0,0,0,0,0.1,19,693,231,0.07,0,2,0,8,1,12.5,52.66,0.09,1
9960000003321,21804,1,79,No,79,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,223,223,0.38,0,1,0,1,0,0,100,0,0
9960000003322,21813,8,942.06,No,117.75,11,0.29,0.02,0,0.04,0.14,0.15,0.03,0.08,0.03,0,0,0,0,0.01,0.21,15,427,53.37,0.29,3,3,0,5,3,60,14.64,0.18,1
9960000003323,21863,2,279.88,Yes,139.94,11,0.09,0,0,0.14,0.48,0.27,0,0,0,0,0,0,0,0,0.02,7,605,302.5,0.2,1,2,0,2,1,50,60.26,0,1
9960000003324,21804,1,121,No,121,11,0,0,0,0.8,0,0,0.19,0,0,0,0,0,0,0,0.01,8,146,146,0,0,1,0,2,0,0,68.19,0,0
9960000003325,21804,2,78,No,39,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,275,137.5,0,0,1,0,0,0,0,100,0,0
9960000003326,21801,1,210,No,210,11,0,0,0,0.18,0.51,0.3,0,0,0,0,0,0,0,0,0.01,7,188,188,0,0,1,0,1,0,0,39.01,0,0
9960000003327,21804,10,1294.65,No,129.46,11,0.16,0.02,0.04,0.06,0.21,0.12,0.08,0.13,0,0,0,0,0,0.01,0.17,18,362,36.2,0.13,0,3,0,6,2,33.33,15.29,0.15,0
9960000003328,21801,1,163,No,163,11,0,0,0,0,0.66,0,0,0.33,0,0,0,0,0,0,0.01,13,669,669,0,0,1,0,4,0,0,55.69,0,0
9960000003329,21851,1,178,No,178,11,0,0,0,0,0.55,0,0,0,0.44,0,0,0,0,0,0.01,18,573,573,0,0,1,0,9,1,11.11,150.63,0,0
9960000003330,21851,5,209.12,No,41.82,19,0,0.03,0,0.23,0,0,0.36,0.14,0.14,0,0,0,0,0.04,0.06,5,546,109.2,0.13,0,2,0,0,0,0,23.52,0,0
9960000003331,21921,8,1107.04,Yes,138.38,11,0.06,0,0,0.17,0.25,0.13,0,0.21,0,0,0,0.02,0,0,0.16,6,609,76.12,0.27,0,4,1,0,0,0,16.94,0.15,0
9960000003332,22032,3,144.2,No,48.06,16,0.06,0.27,0,0.05,0,0,0.02,0,0,0.52,0,0,0,0,0.08,8,572,190.66,0.31,0,4,0,2,0,0,35.53,0,0
9960000003333,22046,3,408.73,No,136.24,11,0.07,0,0,0,0.19,0.41,0.09,0.13,0,0,0,0,0,0,0.11,15,612,204,0.08,2,1,0,8,2,25,45.03,0.09,0
9960000003334,21012,3,229.76,No,76.58,16,0.39,0.08,0,0.3,0,0,0,0.21,0,0,0,0,0,0,0.02,8,271,90.33,0.13,0,2,0,0,0,0,30.19,0,1
9960000003335,22033,2,197.98,No,98.99,16,0.31,0.08,0,0.29,0,0,0.14,0.17,0,0,0,0,0,0,0.01,6,670,335,0.13,0,3,0,1,0,0,23.98,0,0
9960000003336,22003,1,187.97,No,187.97,11,0.1,0,0,0.21,0,0,0,0,0,0.53,0,0,0.14,0,0.02,8,374,374,0,0,1,0,2,0,0,36.17,0,0
9960000003337,22003,1,166,No,166,11,0.17,0,0,0,0.47,0,0,0.34,0,0,0,0,0,0,0.02,16,363,363,0,0,1,0,6,0,0,37.9,0,0
9960000003338,22015,6,1137.23,Yes,189.53,16,0.16,0,0,0.01,0.06,0.08,0.08,0,0,0.5,0,0,0,0.06,0.05,18,537,89.5,0.3,1,3,0,9,3,33.33,30.66,0,0
9960000003339,22015,4,260.99,No,65.24,11,0.14,0,0.05,0.11,0.39,0,0.09,0.18,0,0,0,0,0,0,0.04,14,453,113.25,0.08,1,1,0,4,1,25,24.1,0,0
9960000003340,22026,1,51,No,51,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,624,624,0.25,0,1,0,3,0,0,100,0,0
9960000003341,22202,1,129.98,No,129.98,11,0,0,0,0,0.61,0.38,0,0,0,0,0,0,0,0,0.01,21,697,697,0,0,1,0,10,1,10,52.66,0,0
9960000003342,22079,5,1134.93,No,226.98,16,0.23,0,0,0.1,0.08,0.13,0.09,0.04,0,0.22,0,0.02,0.01,0.02,0.06,15,616,123.2,0.17,0,2,0,10,2,20,16.16,0,0
9960000003343,22039,9,404.66,Yes,44.96,11,0.13,0.002468,0.21,0.01,0,0,0,0.09,0,0,0.01,0.01,0.07,0,0.467532,17,678,75.33,0.21,1,5,0,9,4,44.44,8.19,0.74,1
9960000003344,22039,1,156.23,No,156.23,11,0.55,0,0,0.17,0,0.26,0,0,0,0,0,0,0,0,0.02,1,261,261,0.36,0,2,0,1,0,0,40.91,0,0
9960000003345,22015,12,490.39,Yes,40.86,15,0.26,0.05,0.02,0.24,0,0.14,0,0,0,0,0,0,0,0.03,0.26,13,584,48.66,0.25,1,6,0,3,1,33.33,15.41,0.29,0
9960000003346,23608,45,7434.25,Yes,165.2,11,0.34,0.000698,0.07,0.03,0.01,0.08,0.02,0.06,0.09,0,0.01,0.03,0.05,0.007111,0.202191,26,694,15.42,0.2,15,8,0,11,11,100,15.15,0.15,1
9960000003347,22031,3,400.33,Yes,133.44,11,0.09,0.17,0,0.04,0,0.24,0.06,0.06,0,0,0,0,0.16,0,0.18,10,245,81.66,0.3,1,4,0,1,0,0,15.39,0.15,0
9960000003348,22314,1,85.99,No,85.99,11,0.23,0.000116,0,0,0.46,0,0.3,0,0,0,0,0,0,0,0.009884,5,166,166,0.1,0,1,0,1,0,0,36.17,0,0
9960000003349,22030,14,1620.76,Yes,115.76,16,0.17,0.04,0.07,0.1,0.09,0.11,0.03,0,0,0.08,0.01,0.008182,0.11,0.06,0.121818,26,684,48.85,0.28,7,5,1,11,10,90.91,9.97,0.05,0
9960000003350,22026,15,784.13,Yes,52.27,11,0.65,0.02,0,0,0,0,0.14,0,0,0,0,0.003031,0.007434,0,0.179535,8,475,31.66,0.21,3,8,0,2,2,100,45.08,0.19,1
9960000003351,20005,4,227.97,Yes,56.99,11,0.02,0,0,0.15,0.32,0,0,0.27,0,0,0,0,0.01,0,0.23,20,689,172.25,0.02,0,3,1,9,1,11.11,21.71,0.43,1
9960000003352,22003,1,158.99,Yes,158.99,16,0,0,0,0.18,0,0,0,0,0,0.81,0,0,0,0,0.01,7,678,678,0.23,0,1,0,4,0,0,70.17,0,0
9960000003353,22015,7,945.19,Yes,135.02,11,0.1,0.03,0,0.01,0.34,0.04,0,0.03,0.06,0,0,0.009593,0,0.01,0.370407,25,692,98.85,0.06,1,1,0,11,5,45.45,13.74,0.54,0
9960000003354,22032,2,151.96,No,75.98,16,0,0.04,0,0.13,0,0.23,0.58,0,0,0,0,0,0,0,0.02,2,267,133.5,0.23,0,2,0,1,0,0,41.71,0,0
9960000003355,22015,10,388.29,No,38.82,11,0.17,0.1,0,0,0,0,0.35,0.13,0.15,0,0,0,0.01,0,0.09,16,529,52.9,0.26,2,4,0,5,2,40,21,0.06,0
9960000003356,22003,3,632.96,Yes,210.98,11,0.31,0.05,0,0.06,0.14,0.16,0,0,0,0.17,0,0,0.02,0.05,0.04,5,180,60,0.15,1,1,0,2,0,0,19.54,0,1
9960000003357,22041,3,556.45,No,185.48,11,0.28,0.01,0,0.24,0.19,0.11,0,0,0,0,0,0.02,0.1,0.01,0.04,15,583,194.33,0.05,0,2,0,8,1,12.5,20.49,0,0
9960000003358,22041,1,110,No,110,11,0,0,0,0.09,0,0,0,0,0,0,0.9,0,0,0,0.01,16,368,368,0.49,0,1,0,5,0,0,83.47,0,0
9960000003359,22192,10,247.16,No,24.71,11,0.05,0,0,0.11,0,0.06,0.1,0,0.06,0,0,0.01,0,0,0.61,16,685,68.5,0.25,2,2,0,9,3,33.33,3.59,1.37,0
9960000003360,22015,1,163.8,Yes,163.8,11,0,0,0,0.18,0,0,0,0,0,0.81,0,0,0,0,0.01,0,500,500,0.2,1,1,0,0,0,0,69.41,0,0
9960000003361,22015,3,131,No,43.66,11,0,0.08,0,0.12,0,0,0.1,0.25,0,0,0,0,0,0,0.45,6,283,94.33,0,0,1,0,1,0,0,16.52,0.75,0
9960000003362,22015,4,543.98,Yes,135.99,11,0.05,0,0,0.15,0.27,0.19,0,0.17,0.13,0,0,0,0,0,0.04,17,320,80,0.13,0,3,0,6,2,33.33,50.09,0,1
9960000003363,22015,17,1583.6,No,93.15,16,0.27,0.06,0.01,0.06,0.12,0.1,0.01,0.07,0,0,0,0.008529,0,0,0.291471,16,696,40.94,0.16,2,4,0,8,5,62.5,12.76,0.33,1
9960000003364,22191,1,49,No,49,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,86,86,0.15,0,1,0,0,0,0,100,0,0
9960000003365,22182,2,126,No,63,11,0.17,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0.25,11,217,108.5,0,0,2,0,5,0,0,37.64,0.3,0
9960000003366,22152,16,1432,Yes,89.5,11,0.13,0.02,0.01,0.06,0.1,0.07,0.05,0.16,0.008819,0.02,0,0.02,0.01,0,0.341181,24,677,42.31,0.28,6,5,0,9,3,33.33,6.9,0.42,0
9960000003367,22152,11,641.95,No,58.35,11,0.29,0.02,0,0,0.17,0.05,0.04,0.12,0,0,0,0,0.02,0,0.29,11,389,35.36,0.12,0,3,0,4,2,50,13.8,0.35,1
9960000003368,22152,5,758,Yes,151.6,11,0.19,0.03,0,0.12,0.05,0,0.1,0.04,0.22,0,0,0,0,0,0.25,16,315,63,0.26,0,2,0,5,1,20,12.12,0.26,0
9960000003369,22150,8,252.96,No,31.62,16,0,0,0,0.13,0,0,0,0.04,0.17,0,0,0.01,0.07,0.1,0.48,12,474,59.25,0.05,1,5,0,4,4,100,6.62,0.83,0
9960000003370,22152,11,419.62,Yes,38.14,19,0.19,0.02,0,0.08,0,0.08,0.13,0.05,0.15,0,0,0,0,0.03,0.27,17,472,42.9,0.32,1,4,0,9,5,55.56,9.52,0.32,0
9960000003371,22151,12,844.32,Yes,70.36,11,0.09,0.009708,0.01,0.17,0.05,0.12,0.04,0.04,0,0.07,0,0,0.04,0,0.360292,10,295,24.58,0.37,1,2,0,4,2,50,6.78,0.46,0
9960000003372,22181,6,671.67,Yes,111.94,11,0.03,0,0.05,0.03,0.27,0.12,0,0,0.03,0,0,0,0.007281,0.009822,0.452897,21,489,81.5,0.17,2,4,0,9,2,22.22,12.6,0.7,0
9960000003373,22152,1,111.98,No,111.98,11,0,0.08,0,0.68,0,0,0,0.22,0,0,0,0,0,0,0.02,8,208,208,0,0,1,0,2,0,0,53.05,0,0
9960000003374,22153,3,473.59,Yes,157.86,16,0,0,0,0.1,0,0,0,0,0.12,0.67,0,0,0.09,0,0.02,0,32,10.66,0.13,1,2,0,0,0,0,49.33,0,0
9960000003375,22182,1,158,No,158,11,0,0,0,0,0.62,0,0,0.37,0,0,0,0,0,0,0.01,13,284,284,0,0,1,0,4,0,0,153.2,0,0
9960000003376,22153,1,197,No,197,11,0,0,0,0,0.59,0,0,0,0.4,0,0,0,0,0,0.01,12,293,293,0,0,1,0,3,0,0,68.04,0,0
9960000003377,22151,3,574.97,No,191.65,18,0.21,0,0,0.21,0.22,0.32,0,0,0,0,0,0,0.003461,0.01,0.026539,4,581,193.66,0,0,3,0,1,0,0,26.43,0,0
9960000003378,22152,3,146,No,48.66,11,0,0,0,0,0,0,0.33,0.66,0,0,0,0,0,0,0.01,6,691,230.33,0,0,2,0,5,3,60,55.4,0,0
9960000003379,22192,19,1002.73,Yes,52.77,11,0.24,0.05,0.02,0.08,0.05,0.06,0,0.17,0.1,0,0,0.06,0.1,0,0.07,15,330,17.36,0.27,5,4,0,5,5,100,13.78,0.01,1
9960000003380,20688,9,686.08,Yes,76.23,11,0.46,0,0.06,0,0,0.18,0,0.13,0.05,0,0,0,0.02,0.03,0.07,21,683,75.88,0.23,2,1,0,10,3,30,27.86,0.03,0
9960000003381,22191,5,289.14,No,57.82,11,0.06,0,0,0.23,0.12,0,0,0.2,0.37,0,0,0,0,0,0.02,6,656,131.2,0.27,0,4,0,1,0,0,25.6,0,0
9960000003382,22195,2,246.92,No,123.46,18,0.19,0,0,0,0.36,0.14,0.22,0.08,0,0,0,0,0,0,0.01,8,302,151,0.2,0,2,0,1,0,0,24.5,0,0
9960000003383,22182,2,217.96,No,108.98,11,0,0,0,0,0.58,0,0,0.18,0.22,0,0,0,0,0,0.02,0,158,79,0.21,0,2,0,0,0,0,48.36,0,0
9960000003384,22152,1,209.25,No,209.25,11,0,0,0,0,0.74,0,0,0.2,0,0,0,0,0.05,0,0.01,11,313,313,0.25,0,1,0,4,0,0,59.62,0,0
9960000003385,20171,1,282,Yes,282,11,0.18,0,0,0.19,0,0,0,0.55,0,0,0,0,0.06,0,0.02,21,398,398,0.1,1,1,0,7,1,14.29,38.35,0,0
9960000003386,22192,2,288,No,144,19,0,0,0,0.16,0.28,0.17,0,0.14,0,0,0,0,0.06,0,0.19,16,341,170.5,0.02,0,2,0,6,0,0,51.37,0.2,0
9960000003387,22153,3,451.93,Yes,150.64,11,0.08,0,0,0,0.05,0.04,0.02,0,0.08,0.52,0,0,0,0,0.21,3,215,71.66,0.21,1,2,0,2,0,0,29.62,0.22,0
9960000003388,22150,8,546.2,No,68.27,16,0.04,0.04,0,0.03,0.09,0,0.02,0.09,0,0,0,0.03,0.07,0.01,0.58,18,462,57.75,0.09,1,4,0,8,1,12.5,3.03,1.18,0
9960000003389,22153,2,464.97,No,232.48,16,0.04,0.04,0,0,0.49,0.1,0.31,0,0,0,0,0,0,0,0.02,15,318,159,0,0,2,0,10,1,10,35.56,0,0
9960000003390,22152,3,248.94,No,82.98,11,0,0,0.11,0.4,0.12,0.24,0,0,0,0,0,0,0.08,0.04,0.01,7,272,90.66,0.26,0,2,0,2,0,0,25.54,0,0
9960000003391,22180,2,140.22,No,70.11,19,0.15,0,0,0.24,0,0.22,0,0,0.19,0,0,0,0,0.17,0.03,8,695,347.5,0.21,0,2,0,4,0,0,20.59,0,0
9960000003392,22207,1,68.97,No,68.97,11,0,0,0,0,0.52,0,0,0.47,0,0,0,0,0,0,0.01,0,59,59,0.4,0,1,0,0,0,0,50.09,0,0
9960000003393,22207,2,327.98,No,163.99,11,0.06,0,0,0,0.3,0.17,0,0.14,0,0.3,0,0,0,0,0.03,2,107,53.5,0.08,0,2,0,0,0,0,64.11,0,0
9960000003394,22209,3,677.96,No,225.98,11,0,0,0,0.1,0,0,0,0,0.3,0.49,0,0.03,0,0,0.08,0,51,17,0.13,0,2,1,0,0,0,34.92,0.06,0
9960000003395,22201,3,282.99,No,94.33,11,0.31,0.1,0,0,0,0,0,0.36,0,0,0.22,0,0,0,0.01,16,678,226,0.3,0,1,0,9,1,11.11,31.92,0,1
9960000003396,22204,1,207,No,207,11,0,0,0,0.23,0.47,0.28,0,0,0,0,0,0,0,0,0.02,11,315,315,0,0,1,0,4,0,0,94.86,0,0
9960000003397,22204,3,132.97,No,44.32,11,0.28,0,0,0,0,0,0,0.26,0.37,0,0,0,0.07,0,0.02,5,483,161,0,0,2,0,2,0,0,29.78,0,0
9960000003398,22202,8,315.91,No,39.48,11,0.12,0.02,0.01,0,0.33,0.09,0.05,0.1,0,0,0,0,0,0,0.28,14,657,82.12,0.26,0,2,0,8,2,25,15.1,0.34,0
9960000003399,22209,1,68.99,No,68.99,11,0.63,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0.01,3,334,334,0,0,1,0,0,0,0,53.79,0,0
9960000003400,22204,1,186,No,186,11,0,0,0,0,0.58,0.34,0,0,0,0,0,0,0.07,0,0.01,1,82,82,0.03,0,1,0,0,0,0,46.12,0,0
9960000003401,22206,1,70.48,No,70.48,11,0,0,0,0,0.85,0,0,0,0,0,0,0,0.14,0,0.01,0,295,295,0.38,0,1,0,0,0,0,74.66,0,0
